LAT,LON,YEAR,MO,DY,PRECTOT,QV2M,RH2M,PS,T2M_RANGE,TS,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M,WS50M_MIN,WS10M_MIN,WS50M_MAX,WS10M_MAX
-27.63599,-65.33749,2015,08,07,    0.00,    7.74,   46.87,   93.18,   10.94,   20.99,    8.08,    8.11,   27.10,   16.16,   20.84,    4.48,    3.07,    7.96,    6.33
-27.63599,-65.33749,2015,08,08,    0.19,    9.93,   67.67,   93.21,   12.96,   19.92,   12.52,   12.52,   25.94,   12.98,   18.91,    2.22,    1.42,    5.91,    5.14
-27.63599,-65.33749,2015,08,09,   13.68,    8.89,   73.43,   93.41,    9.11,   16.28,   10.91,   10.92,   20.22,   11.11,   15.90,    3.06,    1.71,    6.62,    5.47
-27.63599,-65.33749,2015,08,10,    8.93,    7.42,   72.18,   94.29,    9.22,   14.47,    8.55,    8.55,   19.07,    9.85,   13.52,    1.32,    0.77,    7.91,    5.80
-27.63599,-65.33749,2015,08,11,    3.08,    7.84,   82.84,   94.46,    8.28,   12.80,    9.37,    9.37,   16.43,    8.16,   12.28,    3.11,    1.82,    6.61,    4.58
-27.63599,-65.33749,2015,08,12,    5.41,    7.47,   80.71,   94.55,    5.38,   12.61,    8.73,    8.73,   15.18,    9.80,   11.96,    4.30,    2.60,    6.76,    4.82
-27.63599,-65.33749,2015,08,13,    1.11,    6.20,   71.08,   94.77,    9.87,   12.13,    6.01,    6.01,   16.79,    6.93,   11.11,    3.30,    1.92,    5.81,    4.84
-27.63599,-65.33749,2015,08,14,    2.71,    5.87,   80.53,   94.60,    7.44,    9.06,    5.23,    5.23,   13.46,    6.02,    8.41,    1.15,    1.16,    4.70,    3.61
-27.63599,-65.33749,2015,08,15,    0.24,    5.52,   64.89,   94.43,   15.27,   10.88,    4.27,    4.29,   19.25,    3.97,   10.69,    2.01,    1.18,    7.38,    6.18
-27.63599,-65.33749,2015,08,16,   15.05,    6.78,   86.27,   94.63,    4.29,    9.84,    7.32,    7.32,   12.09,    7.81,    9.52,    2.79,    1.44,    5.09,    4.48
-27.63599,-65.33749,2015,08,17,    0.00,    5.98,   63.58,   94.30,   15.91,   12.57,    5.38,    5.39,   21.36,    5.45,   12.18,    0.60,    0.42,    4.74,    2.31
-27.63599,-65.33749,2015,08,18,    0.00,    5.29,   45.17,   94.60,   17.24,   14.68,    3.48,    3.52,   25.63,    8.39,   15.61,    2.70,    1.72,    5.28,    4.12
-27.63599,-65.33749,2015,08,19,    0.00,    6.08,   56.20,   94.66,   13.84,   14.29,    5.70,    5.71,   21.85,    8.00,   14.38,    0.63,    0.41,    7.46,    6.38
-27.63599,-65.33749,2015,08,20,    0.00,    7.92,   71.14,   94.53,   12.40,   15.49,    9.53,    9.54,   21.24,    8.85,   14.80,    2.59,    1.71,    7.17,    5.75
-27.63599,-65.33749,2015,08,21,    0.00,    8.87,   69.66,   93.85,   15.30,   17.14,   11.12,   11.12,   25.02,    9.72,   16.77,    0.82,    0.52,    8.81,    7.28
-27.63599,-65.33749,2015,08,22,    0.00,    7.36,   50.02,   93.70,   16.06,   18.70,    7.92,    7.94,   27.75,   11.69,   19.06,    1.20,    0.73,    9.47,    8.02
-27.63599,-65.33749,2015,08,23,    0.00,    4.47,   43.47,   94.76,   12.18,   14.03,    1.12,    1.19,   20.80,    8.62,   13.63,    1.73,    1.25,    5.89,    5.10
-27.63599,-65.33749,2015,08,24,    0.00,    5.55,   57.45,   94.50,   15.78,   13.17,    4.37,    4.38,   21.22,    5.44,   12.63,    0.73,    0.41,    6.25,    5.23
-27.63599,-65.33749,2015,08,25,    0.00,    7.12,   59.10,   93.72,   18.40,   15.91,    7.84,    7.84,   25.99,    7.59,   15.90,    1.30,    0.72,    8.04,    6.81
-27.63599,-65.33749,2015,08,26,    0.00,    5.73,   38.14,   93.95,   17.52,   19.01,    4.44,    4.48,   29.73,   12.21,   19.46,    2.66,    2.05,    7.23,    4.37
-27.63599,-65.33749,2015,08,27,    0.00,    7.34,   59.84,   94.56,   13.64,   16.32,    8.29,    8.30,   23.82,   10.18,   16.31,    0.78,    0.54,    6.87,    5.81
-27.63599,-65.33749,2015,08,28,    0.00,    7.61,   47.29,   94.05,   18.09,   20.41,    8.82,    8.82,   30.94,   12.85,   20.56,    1.54,    0.93,    7.39,    5.95
-27.63599,-65.33749,2015,08,29,    0.00,    7.44,   38.37,   93.73,   19.54,   22.54,    8.37,    8.38,   34.90,   15.36,   23.57,    0.55,    0.25,    6.17,    4.25
-27.63599,-65.33749,2015,08,30,    0.00,    7.90,   38.64,   93.69,   17.67,   23.04,    9.25,    9.25,   33.83,   16.16,   24.44,    0.49,    0.47,    4.55,    3.77
-27.63599,-65.33749,2015,08,31,    0.00,    8.94,   43.69,   94.19,   15.50,   24.52,   11.19,   11.20,   33.11,   17.61,   24.54,    4.87,    2.86,    8.74,    6.06
-27.63599,-65.33749,2015,09,01,    0.00,    7.81,   58.15,   95.09,   10.22,   19.16,    9.46,    9.46,   23.18,   12.97,   17.84,    4.06,    2.54,    6.71,    4.73
-27.63599,-65.33749,2015,09,02,    0.00,    6.57,   53.74,   94.77,   16.35,   17.67,    6.83,    6.84,   25.42,    9.08,   16.31,    0.65,    0.57,    4.64,    4.32
-27.63599,-65.33749,2015,09,03,    0.00,    6.48,   55.83,   94.92,   12.97,   16.76,    6.72,    6.72,   22.93,    9.96,   15.52,    1.87,    2.00,    5.96,    4.41
-27.63599,-65.33749,2015,09,04,    0.00,    6.32,   56.71,   94.86,   14.78,   15.86,    6.29,    6.30,   23.03,    8.25,   14.88,    0.24,    0.19,    5.90,    4.77
-27.63599,-65.33749,2015,09,05,    0.00,    5.98,   52.87,   94.77,   14.63,   15.94,    5.46,    5.48,   23.12,    8.49,   15.11,    0.53,    0.31,    6.52,    5.10
-27.63599,-65.33749,2015,09,06,    0.00,    6.76,   52.75,   93.78,   17.63,   17.49,    7.11,    7.12,   26.15,    8.52,   16.88,    1.44,    0.70,   10.22,    8.32
-27.63599,-65.33749,2015,09,07,    0.00,    6.43,   41.30,   93.15,   19.91,   19.97,    5.76,    5.80,   30.44,   10.53,   19.87,    1.90,    0.81,    7.88,    6.72
-27.63599,-65.33749,2015,09,08,    0.02,    7.46,   48.25,   93.79,   13.79,   20.67,    8.52,    8.52,   27.23,   13.44,   19.87,    2.24,    1.65,    7.32,    5.77
-27.63599,-65.33749,2015,09,09,    0.00,    6.90,   43.31,   93.51,   18.43,   20.97,    7.05,    7.07,   30.51,   12.08,   20.32,    0.53,    0.35,    8.19,    5.08
-27.63599,-65.33749,2015,09,10,    0.00,    5.24,   49.63,   94.31,   12.26,   15.53,    3.45,    3.47,   20.59,    8.33,   13.95,    3.70,    1.93,    7.45,    5.78
-27.63599,-65.33749,2015,09,11,    0.00,    3.66,   38.20,   94.90,   13.32,   13.58,   -1.36,   -1.26,   20.29,    6.97,   12.60,    0.86,    0.63,    7.17,    4.72
-27.63599,-65.33749,2015,09,12,    0.00,    3.93,   36.11,   94.65,   17.95,   15.20,   -0.48,   -0.40,   24.28,    6.34,   14.48,    1.81,    1.30,    6.30,    5.51
-27.63599,-65.33749,2015,09,13,    0.00,    4.36,   35.19,   94.42,   18.76,   16.78,    0.91,    0.97,   26.77,    8.01,   16.49,    0.33,    0.13,    6.24,    5.03
-27.63599,-65.33749,2015,09,14,    0.00,    5.12,   35.17,   93.82,   19.32,   18.88,    2.99,    3.03,   29.36,   10.04,   18.92,    1.31,    0.58,    8.81,    7.39
-27.63599,-65.33749,2015,09,15,    0.00,    5.47,   29.46,   93.35,   20.78,   22.46,    3.56,    3.62,   34.31,   13.53,   22.81,    0.89,    0.50,    6.52,    5.80
-27.63599,-65.33749,2015,09,16,    0.00,    5.52,   35.80,   93.71,   14.51,   20.42,    4.16,    4.18,   27.48,   12.97,   19.83,    4.27,    2.28,    7.44,    6.34
-27.63599,-65.33749,2015,09,17,    0.00,    6.03,   45.88,   93.92,   17.30,   18.69,    5.42,    5.44,   26.61,    9.32,   17.30,    2.05,    1.11,    5.97,    5.10
-27.63599,-65.33749,2015,09,18,    0.00,    6.96,   51.73,   94.24,   14.92,   19.27,    7.64,    7.64,   26.13,   11.21,   17.72,    2.52,    1.52,    6.08,    4.84
-27.63599,-65.33749,2015,09,19,    0.00,    7.58,   50.61,   94.12,   16.95,   20.65,    8.73,    8.73,   28.16,   11.21,   19.42,    1.49,    0.97,    6.43,    5.33
-27.63599,-65.33749,2015,09,20,    0.00,    9.98,   61.45,   93.80,   13.56,   22.14,   12.83,   12.84,   28.02,   14.46,   20.64,    2.90,    1.65,    6.39,    5.34
-27.63599,-65.33749,2015,09,21,    0.05,   10.34,   55.95,   93.56,   16.86,   24.35,   13.33,   13.33,   31.93,   15.07,   22.71,    1.82,    1.13,    7.37,    5.68
-27.63599,-65.33749,2015,09,22,    3.15,    9.95,   65.38,   93.81,    9.93,   21.01,   12.90,   12.90,   25.52,   15.59,   19.59,    4.27,    2.39,    6.22,    5.19
-27.63599,-65.33749,2015,09,23,    1.28,    8.51,   64.62,   93.77,   11.18,   18.96,   10.55,   10.56,   23.83,   12.65,   17.30,    3.00,    2.06,    5.38,    5.11
-27.63599,-65.33749,2015,09,24,    0.11,    7.50,   54.66,   93.89,   15.64,   19.80,    8.63,    8.64,   26.72,   11.08,   17.97,    1.28,    1.06,    6.68,    5.72
-27.63599,-65.33749,2015,09,25,    0.00,    7.53,   63.16,   94.51,   10.56,   17.21,    8.85,    8.85,   21.36,   10.80,   15.86,    2.26,    1.92,    5.24,    4.91
-27.63599,-65.33749,2015,09,26,    0.00,    6.95,   51.87,   94.29,   15.29,   19.49,    7.65,    7.65,   25.71,   10.42,   17.67,    3.53,    2.16,    6.79,    5.12
-27.63599,-65.33749,2015,09,27,    0.00,    7.07,   47.77,   94.28,   15.19,   20.70,    7.89,    7.89,   27.39,   12.19,   19.26,    0.79,    0.44,    5.52,    4.45
-27.63599,-65.33749,2015,09,28,    0.00,    7.49,   40.54,   93.52,   20.65,   23.64,    8.50,    8.51,   33.32,   12.66,   22.73,    0.18,    0.08,    6.28,    4.90
-27.63599,-65.33749,2015,09,29,    0.35,    8.64,   47.74,   93.79,   13.15,   23.57,   10.77,   10.77,   29.69,   16.53,   22.42,    0.38,    0.27,    7.20,    5.72
-27.63599,-65.33749,2015,09,30,    0.24,    9.02,   55.40,   93.97,   13.52,   22.20,   11.46,   11.47,   27.91,   14.39,   20.71,    3.40,    2.35,    9.45,    7.77
-27.63599,-65.33749,2015,10,01,    0.00,    9.25,   45.09,   93.39,   18.47,   25.56,   11.54,   11.55,   33.90,   15.43,   24.43,    2.05,    0.96,    6.57,    5.82
-27.63599,-65.33749,2015,10,02,    0.01,    7.87,   51.86,   94.30,    9.39,   21.02,    9.27,    9.28,   23.63,   14.24,   19.65,    0.23,    0.33,   10.62,    8.30
-27.63599,-65.33749,2015,10,03,    0.00,    5.93,   55.55,   94.67,   10.68,   16.01,    5.43,    5.44,   20.49,    9.81,   14.19,    3.53,    2.48,    6.47,    5.50
-27.63599,-65.33749,2015,10,04,    0.00,    5.92,   46.19,   94.32,   19.09,   18.34,    5.30,    5.31,   26.80,    7.71,   16.97,    2.58,    1.59,    8.42,    7.09
-27.63599,-65.33749,2015,10,05,    0.00,    7.11,   36.59,   93.70,   21.27,   24.36,    7.66,    7.67,   34.76,   13.49,   23.59,    1.22,    0.60,    7.36,    6.30
-27.63599,-65.33749,2015,10,06,    0.00,    9.00,   40.83,   93.48,   16.60,   26.43,   11.17,   11.18,   34.03,   17.43,   25.64,    0.15,    0.07,    7.36,    5.13
-27.63599,-65.33749,2015,10,07,    0.00,    8.36,   50.62,   93.81,   10.61,   22.81,   10.25,   10.25,   26.24,   15.63,   20.92,    4.75,    3.54,    7.46,    6.41
-27.63599,-65.33749,2015,10,08,    0.01,    6.40,   46.86,   94.24,   11.53,   20.02,    6.44,    6.45,   24.08,   12.55,   17.96,    3.54,    1.88,    6.22,    5.71
-27.63599,-65.33749,2015,10,09,    0.97,    4.65,   38.55,   94.65,   11.17,   18.05,    1.96,    2.00,   21.95,   10.78,   16.10,    4.41,    2.34,    7.10,    6.13
-27.63599,-65.33749,2015,10,10,    1.19,    5.13,   52.33,   95.18,   10.69,   15.10,    3.45,    3.47,   18.38,    7.70,   12.98,    4.01,    3.23,    6.87,    4.89
-27.63599,-65.33749,2015,10,11,    0.11,    5.13,   49.91,   95.10,   12.16,   16.09,    3.41,    3.43,   20.33,    8.17,   13.66,    2.15,    1.53,    5.12,    4.32
-27.63599,-65.33749,2015,10,12,    0.00,    5.33,   46.42,   94.47,   16.03,   16.96,    3.89,    3.91,   23.44,    7.42,   15.30,    2.09,    1.45,    9.02,    7.54
-27.63599,-65.33749,2015,10,13,    0.00,    5.79,   36.78,   93.48,   20.89,   21.42,    4.78,    4.80,   30.31,    9.42,   20.13,    1.65,    0.81,    8.75,    7.15
-27.63599,-65.33749,2015,10,14,    0.00,    4.44,   21.03,   92.84,   24.66,   26.09,   -0.92,   -0.71,   37.80,   13.14,   24.88,    1.73,    0.96,   10.38,    6.13
-27.63599,-65.33749,2015,10,15,    0.03,    4.18,   27.20,   93.93,   15.45,   21.62,    0.11,    0.22,   27.78,   12.34,   19.82,    4.29,    3.01,   11.20,    7.45
-27.63599,-65.33749,2015,10,16,    0.00,    5.32,   38.62,   94.52,   15.56,   19.80,    3.83,    3.85,   25.98,   10.43,   18.17,    3.09,    1.97,    7.62,    6.53
-27.63599,-65.33749,2015,10,17,    0.00,    5.04,   36.13,   94.93,   15.38,   19.95,    3.14,    3.17,   26.08,   10.69,   18.43,    2.96,    1.82,    8.87,    7.66
-27.63599,-65.33749,2015,10,18,    0.00,    5.64,   37.89,   94.44,   13.20,   20.21,    4.51,    4.53,   26.31,   13.11,   19.40,    3.46,    1.89,   11.19,    9.15
-27.63599,-65.33749,2015,10,19,    0.00,    7.55,   36.31,   93.17,   21.93,   25.76,    8.48,    8.49,   36.67,   14.74,   24.63,    2.36,    1.54,   14.45,   10.99
-27.63599,-65.33749,2015,10,20,    0.59,    5.55,   32.91,   93.84,   15.18,   23.18,    4.21,    4.24,   29.23,   14.05,   21.30,    5.52,    3.02,   12.67,    9.75
-27.63599,-65.33749,2015,10,21,    6.05,    6.79,   39.35,   93.62,   19.46,   23.00,    7.12,    7.13,   31.40,   11.94,   21.64,    1.32,    0.84,    6.38,    4.58
-27.63599,-65.33749,2015,10,22,    0.00,    7.52,   43.15,   94.11,   15.30,   23.56,    8.78,    8.78,   29.59,   14.28,   21.87,    3.42,    2.09,    6.58,    4.97
-27.63599,-65.33749,2015,10,23,    0.00,    7.62,   42.61,   94.43,   14.36,   23.74,    9.02,    9.03,   29.20,   14.84,   22.35,    1.44,    0.87,    9.03,    7.66
-27.63599,-65.33749,2015,10,24,    0.00,    8.76,   47.30,   94.15,   13.43,   24.27,   10.96,   10.96,   29.73,   16.30,   22.86,    5.17,    3.23,   10.20,    8.69
-27.63599,-65.33749,2015,10,25,    0.00,   10.14,   49.52,   93.93,   15.64,   26.93,   13.10,   13.10,   32.74,   17.11,   24.49,    1.94,    2.16,    8.51,    6.61
-27.63599,-65.33749,2015,10,26,    0.21,   11.03,   57.90,   94.15,   12.05,   25.47,   14.54,   14.54,   29.85,   17.80,   23.32,    3.43,    2.45,    6.80,    5.93
-27.63599,-65.33749,2015,10,27,    1.20,   11.39,   57.95,   94.31,   12.56,   25.77,   15.06,   15.06,   30.54,   17.98,   23.85,    3.00,    1.77,    7.71,    6.63
-27.63599,-65.33749,2015,10,28,    0.30,   12.05,   53.65,   93.97,   15.04,   27.52,   15.90,   15.90,   33.30,   18.26,   26.03,    3.86,    2.07,   11.79,    9.60
-27.63599,-65.33749,2015,10,29,   40.03,   12.36,   57.60,   93.83,   15.47,   26.66,   16.21,   16.21,   33.34,   17.87,   25.23,    1.01,    0.55,    9.67,    8.21
-27.63599,-65.33749,2015,10,30,    0.47,   10.49,   58.60,   94.19,   14.41,   24.02,   13.69,   13.69,   30.20,   15.80,   22.29,    0.35,    0.20,    6.58,    5.43
-27.63599,-65.33749,2015,10,31,    3.60,   10.83,   68.99,   94.35,    9.20,   21.45,   14.28,   14.28,   25.53,   16.33,   20.18,    3.79,    2.31,    8.14,    6.88
-27.63599,-65.33749,2015,11,01,   15.66,    9.72,   79.37,   94.39,    6.99,   17.37,   12.62,   12.62,   20.31,   13.32,   16.24,    3.73,    2.87,    7.52,    6.26
-27.63599,-65.33749,2015,11,02,    6.74,    9.76,   76.72,   94.20,    9.66,   18.17,   12.64,   12.64,   22.17,   12.52,   16.80,    2.70,    2.01,    5.32,    4.76
-27.63599,-65.33749,2015,11,03,   17.40,   10.66,   76.46,   94.21,    8.75,   19.27,   14.02,   14.02,   23.53,   14.79,   18.25,    2.25,    1.29,    8.34,    6.83
-27.63599,-65.33749,2015,11,04,   10.53,    9.72,   72.80,   94.60,   10.31,   18.95,   12.63,   12.63,   23.69,   13.38,   17.64,    2.84,    2.31,    8.14,    6.82
-27.63599,-65.33749,2015,11,05,    0.36,    8.68,   65.46,   94.77,   12.50,   19.27,   10.97,   10.97,   24.14,   11.63,   17.57,    1.07,    0.74,    5.15,    4.55
-27.63599,-65.33749,2015,11,06,    0.04,    9.37,   65.15,   94.57,   12.46,   20.07,   12.10,   12.10,   25.03,   12.57,   18.82,    1.79,    1.21,    6.98,    5.96
-27.63599,-65.33749,2015,11,07,    0.04,   10.57,   65.29,   94.08,   12.69,   22.08,   13.86,   13.86,   27.15,   14.46,   20.64,    3.35,    1.98,    6.84,    5.48
-27.63599,-65.33749,2015,11,08,    0.02,   12.01,   60.03,   93.67,   15.50,   25.51,   15.71,   15.71,   31.40,   15.90,   24.04,    0.27,    0.13,    7.82,    6.04
-27.63599,-65.33749,2015,11,09,    0.17,   14.76,   63.13,   93.34,   13.87,   27.83,   18.90,   18.90,   33.62,   19.75,   26.56,    4.51,    2.35,    7.47,    5.52
-27.63599,-65.33749,2015,11,10,    7.03,   12.02,   70.88,   94.05,    7.36,   22.13,   15.54,   15.54,   24.41,   17.05,   21.37,    3.99,    2.14,   12.14,    9.70
-27.63599,-65.33749,2015,11,11,    1.77,   11.67,   67.30,   94.11,   13.91,   23.31,   15.35,   15.35,   28.80,   14.89,   21.75,    3.77,    2.24,    6.68,    4.86
-27.63599,-65.33749,2015,11,12,    1.45,   11.15,   49.79,   93.35,   18.74,   27.14,   14.19,   14.19,   36.03,   17.29,   25.87,    0.15,    0.24,    9.07,    5.66
-27.63599,-65.33749,2015,11,13,    0.00,    8.16,   41.36,   94.04,   14.50,   25.20,    9.87,    9.87,   31.52,   17.02,   23.90,    4.77,    2.68,    7.76,    5.33
-27.63599,-65.33749,2015,11,14,    0.00,    9.60,   51.30,   93.95,   14.98,   24.10,   12.36,   12.36,   30.80,   15.83,   22.99,    2.79,    1.64,    9.36,    7.70
-27.63599,-65.33749,2015,11,15,    0.00,   11.89,   55.77,   93.52,   17.45,   26.62,   15.55,   15.55,   33.64,   16.19,   25.08,    2.36,    1.23,    7.76,    6.31
-27.63599,-65.33749,2015,11,16,    0.58,   14.07,   58.93,   93.24,   14.62,   28.71,   18.13,   18.13,   34.64,   20.03,   26.91,    1.63,    1.01,    6.38,    4.75
-27.63599,-65.33749,2015,11,17,   12.25,   13.03,   57.37,   93.29,   15.51,   27.49,   16.84,   16.84,   34.65,   19.14,   26.09,    2.38,    1.81,    5.66,    4.83
-27.63599,-65.33749,2015,11,18,    0.89,   13.62,   68.23,   93.41,   11.23,   25.64,   17.65,   17.65,   30.24,   19.01,   23.93,    3.11,    2.31,    6.48,    5.42
-27.63599,-65.33749,2015,11,19,    1.60,    8.53,   46.23,   93.62,   15.91,   23.49,    9.19,    9.20,   29.81,   13.90,   22.72,    2.01,    1.02,   14.30,   11.82
-27.63599,-65.33749,2015,11,20,    1.74,    5.74,   44.11,   94.33,   14.01,   19.11,    4.82,    4.83,   24.37,   10.36,   17.22,    2.48,    1.63,    7.80,    6.08
-27.63599,-65.33749,2015,11,21,    0.00,    7.68,   48.79,   93.65,   19.19,   21.50,    8.89,    8.90,   29.74,   10.54,   20.14,    2.89,    1.54,    7.51,    6.22
-27.63599,-65.33749,2015,11,22,    0.00,   10.53,   56.24,   93.69,   16.80,   24.23,   13.70,   13.70,   30.89,   14.08,   22.96,    2.12,    1.13,    8.60,    7.39
-27.63599,-65.33749,2015,11,23,    0.00,   12.57,   65.04,   93.60,   12.95,   25.00,   16.43,   16.43,   30.61,   17.66,   23.43,    3.95,    2.34,    7.17,    6.02
-27.63599,-65.33749,2015,11,24,    0.00,   12.31,   60.33,   93.39,   13.43,   25.93,   16.12,   16.12,   31.57,   18.15,   24.31,    5.44,    4.04,    8.35,    7.08
-27.63599,-65.33749,2015,11,25,    0.04,   12.42,   54.54,   93.47,   15.80,   27.61,   16.22,   16.22,   33.93,   18.13,   26.17,    2.08,    1.27,    9.00,    7.18
-27.63599,-65.33749,2015,11,26,    6.34,   17.08,   67.96,   93.31,   13.76,   29.16,   21.24,   21.24,   35.34,   21.58,   27.77,    2.36,    1.49,    8.11,    6.88
-27.63599,-65.33749,2015,11,27,    1.38,   11.06,   52.54,   93.70,   11.54,   26.10,   13.92,   13.92,   31.16,   19.63,   24.89,    1.57,    0.89,   11.80,    9.52
-27.63599,-65.33749,2015,11,28,    0.00,    8.18,   45.07,   94.23,   12.03,   24.29,    9.92,    9.92,   29.10,   17.07,   22.56,    2.99,    1.78,    7.37,    5.70
-27.63599,-65.33749,2015,11,29,    0.00,    8.02,   47.42,   94.48,   12.16,   22.80,    9.72,    9.73,   27.29,   15.14,   21.44,    2.08,    1.05,    8.36,    7.04
-27.63599,-65.33749,2015,11,30,    0.00,    8.16,   46.38,   94.25,   14.46,   23.41,    9.98,    9.98,   29.15,   14.69,   22.05,    4.47,    2.61,    9.82,    8.14
-27.63599,-65.33749,2015,12,01,    0.00,   10.28,   51.09,   93.84,   17.79,   25.92,   13.21,   13.21,   32.59,   14.81,   24.17,    2.14,    1.28,    9.40,    7.45
-27.63599,-65.33749,2015,12,02,    0.00,   13.42,   69.16,   93.86,    9.37,   24.97,   17.51,   17.51,   29.10,   19.73,   23.55,    5.27,    4.17,    8.32,    7.13
-27.63599,-65.33749,2015,12,03,    0.28,   12.20,   56.36,   93.85,   12.64,   27.12,   15.85,   15.85,   32.17,   19.53,   25.38,    1.22,    1.03,    6.26,    4.77
-27.63599,-65.33749,2015,12,04,   11.09,   14.29,   67.96,   93.89,   10.70,   26.36,   18.53,   18.53,   30.82,   20.12,   24.88,    1.47,    0.77,    7.98,    6.81
-27.63599,-65.33749,2015,12,05,   25.17,   12.61,   75.02,   94.38,    7.29,   22.22,   16.59,   16.59,   25.32,   18.03,   21.27,    1.08,    1.02,    6.69,    5.41
-27.63599,-65.33749,2015,12,06,    0.01,   11.26,   61.05,   94.35,   12.81,   24.44,   14.89,   14.89,   29.35,   16.54,   22.81,    0.85,    0.50,    6.97,    5.44
-27.63599,-65.33749,2015,12,07,    0.00,   11.71,   55.53,   93.77,   13.85,   26.17,   15.41,   15.41,   31.71,   17.86,   24.94,    2.97,    1.76,   10.28,    8.12
-27.63599,-65.33749,2015,12,08,    0.34,   13.40,   54.81,   93.27,   16.51,   28.85,   17.36,   17.36,   35.38,   18.87,   27.32,    3.20,    1.97,    8.16,    5.28
-27.63599,-65.33749,2015,12,09,    4.07,   13.64,   66.95,   93.89,    9.24,   25.47,   17.70,   17.70,   29.66,   20.42,   24.36,    3.29,    1.82,    9.57,    7.55
